iter	Passed	Remaining
6304	24967	54231
6305	24971	54227
6306	24975	54223
6307	24980	54222
6308	24984	54218
6309	24987	54212
6310	24991	54208
6311	24997	54207
6312	25001	54204
6313	25004	54199
6314	25010	54199
6315	25015	54196
6316	25018	54191
6317	25022	54187
6318	25026	54182
6319	25029	54178
6320	25034	54176
6321	25040	54175
6322	25045	54175
6323	25049	54171
6324	25053	54165
6325	25056	54161
6326	25060	54157
6327	25064	54152
6328	25067	54147
6329	25075	54151
6330	25078	54146
6331	25082	54142
6332	25088	54141
6333	25093	54140
6334	25097	54137
6335	25101	54132
6336	25108	54135
6337	25112	54130
6338	25115	54126
6339	25119	54122
6340	25125	54121
6341	25128	54116
6342	25132	54113
6343	25137	54109
6344	25141	54107
6345	25145	54102
6346	25149	54098
6347	25152	54093
6348	25156	54090
6349	25160	54085
6350	25164	54081
6351	25167	54075
6352	25171	54071
6353	25175	54068
6354	25179	54063
6355	25182	54057
6356	25186	54053
6357	25190	54049
6358	25194	54046
6359	25198	54042
6360	25202	54037
6361	25206	54034
6362	25210	54030
6363	25213	54025
6364	25217	54020
6365	25220	54015
6366	25224	54011
6367	25228	54007
6368	25232	54002
6369	25236	53998
6370	25239	53993
6371	25243	53988
6372	25246	53982
6373	25249	53976
6374	25252	53971
6375	25256	53966
6376	25260	53962
6377	25263	53956
6378	25266	53951
6379	25270	53946
6380	25273	53941
6381	25277	53936
6382	25280	53930
6383	25283	53925
6384	25287	53920
6385	25291	53917
6386	25294	53912
6387	25298	53907
6388	25301	53902
6389	25305	53898
6390	25309	53893
6391	25312	53888
6392	25316	53883
6393	25319	53878
6394	25323	53873
6395	25326	53869
6396	25330	53863
6397	25333	53858
6398	25337	53854
6399	25341	53849
6400	25344	53844
6401	25348	53840
6402	25352	53836
6403	25355	53830
6404	25358	53825
6405	25362	53820
6406	25365	53815
6407	25369	53811
6408	25373	53807
6409	25376	53801
6410	25381	53799
6411	25386	53797
6412	25390	53793
6413	25394	53789
6414	25398	53785
6415	25402	53781
6416	25405	53776
6417	25408	53770
6418	25411	53765
6419	25415	53760
6420	25419	53755
6421	25422	53750
6422	25425	53744
6423	25428	53739
6424	25432	53734
6425	25436	53730
6426	25439	53725
6427	25443	53720
6428	25446	53714
6429	25449	53709
6430	25453	53705
6431	25457	53700
6432	25460	53696
6433	25464	53691
6434	25472	53696
6435	25480	53701
6436	25491	53711
6437	25499	53715
6438	25505	53716
6439	25510	53715
6440	25515	53713
6441	25519	53709
6442	25523	53705
6443	25528	53702
6444	25532	53700
6445	25536	53695
6446	25540	53690
6447	25544	53687
6448	25548	53684
6449	25555	53685
6450	25559	53681
6451	25562	53676
6452	25566	53673
6453	25570	53668
6454	25573	53663
6455	25577	53659
6456	25581	53655
6457	25586	53653
6458	25590	53649
6459	25595	53647
6460	25599	53644
6461	25603	53640
6462	25607	53634
6463	25610	53630
6464	25615	53627
6465	25619	53624
6466	25622	53619
6467	25627	53616
6468	25631	53612
6469	25635	53608
6470	25639	53603
6471	25643	53601
6472	25647	53597
6473	25651	53593
6474	25655	53588
6475	25658	53583
6476	25662	53579
6477	25666	53576
6478	25670	53572
6479	25676	53571
6480	25681	53569
6481	25685	53565
6482	25688	53561
6483	25694	53560
6484	25698	53556
6485	25701	53551
6486	25705	53546
6487	25710	53545
6488	25715	53542
6489	25718	53536
6490	25721	53531
6491	25727	53532
6492	25731	53528
6493	25735	53524
6494	25739	53520
6495	25744	53518
6496	25747	53512
6497	25751	53508
6498	25755	53504
6499	25760	53502
6500	25763	53497
6501	25767	53492
6502	25771	53488
6503	25775	53484
6504	25779	53481
6505	25784	53479
6506	25790	53479
6507	25795	53477
6508	25799	53474
6509	25803	53470
6510	25809	53469
6511	25813	53466
6512	25817	53463
6513	25822	53460
6514	25826	53456
6515	25830	53453
6516	25834	53448
6517	25838	53444
6518	25841	53439
6519	25845	53435
6520	25849	53431
6521	25852	53426
6522	25857	53423
6523	25861	53420
6524	25865	53416
6525	25869	53412
6526	25873	53407
6527	25876	53403
6528	25880	53398
6529	25884	53394
6530	25888	53390
6531	25893	53388
6532	25897	53383
6533	25901	53380
6534	25905	53375
6535	25909	53372
6536	25912	53367
6537	25916	53363
6538	25920	53358
6539	25923	53353
6540	25927	53349
6541	25931	53346
6542	25935	53342
6543	25938	53336
6544	25942	53332
6545	25946	53327
6546	25949	53322
6547	25953	53317
6548	25957	53313
6549	25960	53308
6550	25964	53304
6551	25967	53298
6552	25970	53292
6553	25974	53288
6554	25977	53283
6555	25981	53278
6556	25985	53274
6557	25988	53269
6558	25992	53265
6559	25996	53261
6560	25999	53256
6561	26003	53250
6562	26007	53246
6563	26011	53242
6564	26014	53237
6565	26017	53232
6566	26021	53227
6567	26026	53226
6568	26029	53220
6569	26033	53215
6570	26036	53210
6571	26040	53205
6572	26043	53200
6573	26047	53196
6574	26051	53191
6575	26054	53186
6576	26058	53182
6577	26062	53178
6578	26065	53173
6579	26069	53168
6580	26073	53164
6581	26076	53159
6582	26080	53156
6583	26084	53151
6584	26089	53149
6585	26094	53147
6586	26098	53144
6587	26102	53139
6588	26106	53135
6589	26109	53130
6590	26113	53126
6591	26117	53122
6592	26122	53120
6593	26126	53117
6594	26132	53117
6595	26136	53113
6596	26141	53110
6597	26145	53106
6598	26150	53105
6599	26155	53102
6600	26159	53099
6601	26163	53095
6602	26167	53091
6603	26170	53086
6604	26174	53082
6605	26178	53078
6606	26182	53075
6607	26186	53071
6608	26191	53068
6609	26195	53064
6610	26207	53076
6611	26214	53078
6612	26226	53091
6613	26230	53088
6614	26236	53086
6615	26241	53086
6616	26246	53083
6617	26252	53084
6618	26256	53080
6619	26260	53077
6620	26264	53072
6621	26269	53071
6622	26273	53066
6623	26277	53062
6624	26280	53057
6625	26286	53056
6626	26289	53052
6627	26293	53047
6628	26298	53044
6629	26301	53040
6630	26305	53036
6631	26310	53033
6632	26315	53030
6633	26319	53027
6634	26323	53023
6635	26327	53019
6636	26330	53014
6637	26334	53011
6638	26338	53006
6639	26342	53001
6640	26345	52996
6641	26349	52991
6642	26353	52988
6643	26356	52983
6644	26360	52978
6645	26364	52975
6646	26369	52972
6647	26373	52968
6648	26377	52965
6649	26380	52959
6650	26384	52955
6651	26388	52950
6652	26391	52946
6653	26395	52942
6654	26400	52940
6655	26405	52937
6656	26409	52934
6657	26414	52931
6658	26418	52927
6659	26421	52923
6660	26425	52919
6661	26430	52916
6662	26434	52913
6663	26438	52908
6664	26442	52904
6665	26446	52900
6666	26450	52896
6667	26454	52892
6668	26458	52888
6669	26461	52883
6670	26465	52878
6671	26469	52875
6672	26472	52870
6673	26476	52865
6674	26479	52860
6675	26483	52856
6676	26487	52851
6677	26490	52847
6678	26494	52842
6679	26498	52838
6680	26502	52833
6681	26505	52828
6682	26509	52825
6683	26513	52821
6684	26517	52817
6685	26521	52812
6686	26525	52809
6687	26529	52805
6688	26533	52800
6689	26536	52795
6690	26540	52791
6691	26543	52786
6692	26547	52782
6693	26551	52777
6694	26555	52772
6695	26559	52769
6696	26563	52765
6697	26566	52760
6698	26570	52755
6699	26573	52749
6700	26576	52744
6701	26580	52740
6702	26584	52736
6703	26587	52731
6704	26591	52727
6705	26595	52723
6706	26598	52717
6707	26602	52712
6708	26605	52707
6709	26609	52704
6710	26613	52699
6711	26617	52695
6712	26621	52691
6713	26625	52688
6714	26629	52683
6715	26632	52678
6716	26636	52673
6717	26639	52668
6718	26642	52663
6719	26646	52658
6720	26649	52653
6721	26653	52648
6722	26656	52643
6723	26661	52640
6724	26664	52635
6725	26668	52631
6726	26672	52627
6727	26676	52623
6728	26679	52618
6729	26683	52614
6730	26687	52609
6731	26691	52605
6732	26694	52600
6733	26698	52595
6734	26701	52590
6735	26705	52585
6736	26708	52581
6737	26712	52577
6738	26716	52572
6739	26719	52567
6740	26723	52563
6741	26727	52559
6742	26731	52555
6743	26735	52550
6744	26738	52546
6745	26743	52542
6746	26747	52539
6747	26751	52535
6748	26754	52529
6749	26758	52525
6750	26761	52519
6751	26764	52514
6752	26767	52508
6753	26771	52505
6754	26777	52503
6755	26782	52503
6756	26788	52503
6757	26793	52501
6758	26797	52496
6759	26801	52492
6760	26805	52488
6761	26809	52484
6762	26812	52480
6763	26816	52475
6764	26820	52471
6765	26824	52467
6766	26828	52463
6767	26831	52458
6768	26836	52454
6769	26840	52451
6770	26844	52447
6771	26847	52442
6772	26851	52438
6773	26856	52435
6774	26860	52432
6775	26863	52427
6776	26867	52422
6777	26871	52418
6778	26875	52414
6779	26878	52409
6780	26882	52406
6781	26887	52402
6782	26891	52398
6783	26894	52393
6784	26898	52388
6785	26902	52385
6786	26905	52379
6787	26909	52375
6788	26913	52371
6789	26917	52367
6790	26921	52363
6791	26924	52358
6792	26928	52354
6793	26932	52351
6794	26936	52347
6795	26940	52342
6796	26944	52338
6797	26948	52334
6798	26951	52330
6799	26955	52325
6800	26960	52323
6801	26964	52319
6802	26969	52316
6803	26973	52313
6804	26976	52308
6805	26979	52302
6806	26983	52298
6807	26987	52293
6808	26990	52288
6809	26994	52285
6810	26998	52280
6811	27002	52277
6812	27007	52274
6813	27010	52269
6814	27014	52264
6815	27020	52264
6816	27025	52263
6817	27029	52259
6818	27033	52255
6819	27037	52251
6820	27040	52246
6821	27045	52242
6822	27048	52238
6823	27052	52234
6824	27056	52230
6825	27060	52225
6826	27063	52220
6827	27067	52215
6828	27070	52210
6829	27074	52206
6830	27077	52201
6831	27081	52195
6832	27085	52192
6833	27088	52188
6834	27093	52184
6835	27096	52179
6836	27100	52175
6837	27105	52172
6838	27108	52168
6839	27112	52164
6840	27117	52162
6841	27121	52158
6842	27125	52154
6843	27130	52151
6844	27136	52151
6845	27140	52148
6846	27144	52144
6847	27150	52144
6848	27154	52139
6849	27157	52135
6850	27161	52130
6851	27167	52130
6852	27171	52126
6853	27174	52121
6854	27179	52119
6855	27185	52118
6856	27189	52114
6857	27193	52110
6858	27197	52106
6859	27200	52102
6860	27204	52097
6861	27208	52093
6862	27212	52090
6863	27217	52087
6864	27221	52083
6865	27225	52079
6866	27229	52075
6867	27233	52071
6868	27237	52067
6869	27241	52063
6870	27245	52059
6871	27249	52055
6872	27252	52051
6873	27256	52046
6874	27260	52042
6875	27263	52037
6876	27267	52032
6877	27271	52028
6878	27275	52025
6879	27280	52022
6880	27283	52017
6881	27286	52012
6882	27290	52007
6883	27295	52005
6884	27298	52000
6885	27302	51995
6886	27306	51992
6887	27312	51992
6888	27316	51988
6889	27320	51984
6890	27324	51979
6891	27327	51975
6892	27331	51971
6893	27335	51967
6894	27341	51967
6895	27345	51963
6896	27349	51959
6897	27353	51954
6898	27357	51950
6899	27361	51947
6900	27365	51943
6901	27369	51938
6902	27372	51933
6903	27376	51929
6904	27379	51924
6905	27383	51920
6906	27386	51915
6907	27390	51910
6908	27394	51907
6909	27399	51905
6910	27403	51900
6911	27406	51895
6912	27410	51890
6913	27414	51886
6914	27418	51882
6915	27421	51877
6916	27428	51879
6917	27435	51880
6918	27440	51879
6919	27445	51877
6920	27449	51873
6921	27453	51869
6922	27457	51865
6923	27462	51862
6924	27465	51857
6925	27469	51853
6926	27473	51848
6927	27477	51845
6928	27482	51842
6929	27486	51839
6930	27490	51835
6931	27494	51832
6932	27498	51828
6933	27503	51825
6934	27507	51821
6935	27511	51817
6936	27515	51813
6937	27518	51808
6938	27522	51804
6939	27526	51800
6940	27530	51796
6941	27533	51790
6942	27537	51786
6943	27540	51781
6944	27544	51776
6945	27547	51772
6946	27551	51767
6947	27554	51762
6948	27558	51758
6949	27562	51754
6950	27566	51749
6951	27569	51744
6952	27573	51740
6953	27576	51735
6954	27580	51729
6955	27584	51726
6956	27588	51723
6957	27593	51720
6958	27596	51715
6959	27600	51710
6960	27604	51706
6961	27608	51703
6962	27612	51699
6963	27616	51695
6964	27620	51692
6965	27624	51688
6966	27628	51683
6967	27632	51679
6968	27636	51675
6969	27639	51670
6970	27643	51665
6971	27646	51661
6972	27655	51665
6973	27659	51661
6974	27662	51656
6975	27668	51657
6976	27673	51654
6977	27678	51651
6978	27682	51648
6979	27687	51647
6980	27691	51643
6981	27695	51637
6982	27704	51644
6983	27709	51641
6984	27714	51638
6985	27719	51636
6986	27723	51633
6987	27727	51630
6988	27732	51628
6989	27739	51628
6990	27743	51624
6991	27749	51624
6992	27754	51624
6993	27758	51620
6994	27762	51616
6995	27767	51614
6996	27772	51612
6997	27777	51609
6998	27781	51606
6999	27787	51604
7000	27791	51601
7001	27795	51596
7002	27798	51591
7003	27802	51588
7004	27807	51585
7005	27811	51582
7006	27817	51581
7007	27821	51577
7008	27826	51574
7009	27830	51571
7010	27834	51568
7011	27841	51569
7012	27847	51569
7013	27852	51567
7014	27856	51563
7015	27860	51559
7016	27864	51554
7017	27867	51550
7018	27871	51546
7019	27875	51541
7020	27878	51536
7021	27882	51532
7022	27889	51532
7023	27895	51532
7024	27900	51531
7025	27904	51527
7026	27909	51525
7027	27915	51525
7028	27919	51520
7029	27923	51516
7030	27928	51515
7031	27932	51512
7032	27937	51508
7033	27941	51505
7034	27945	51501
7035	27949	51497
7036	27954	51495
7037	27959	51492
7038	27963	51489
7039	27967	51485
7040	27973	51484
7041	27977	51480
7042	27981	51476
7043	27984	51472
7044	27989	51469
7045	27992	51463
7046	27996	51460
7047	27999	51454
7048	28004	51451
7049	28007	51447
7050	28011	51443
7051	28018	51443
7052	28021	51438
7053	28026	51436
7054	28032	51435
7055	28035	51430
7056	28039	51426
7057	28044	51423
7058	28048	51420
7059	28052	51416
7060	28056	51412
7061	28060	51408
7062	28064	51404
7063	28068	51400
7064	28072	51396
7065	28076	51393
7066	28083	51394
7067	28086	51389
7068	28092	51388
7069	28097	51386
7070	28101	51382
7071	28105	51378
7072	28109	51373
7073	28112	51368
7074	28116	51364
7075	28120	51361
7076	28124	51357
7077	28129	51353
7078	28133	51350
7079	28137	51346
7080	28140	51341
7081	28144	51337
7082	28148	51333
7083	28152	51329
7084	28156	51325
7085	28160	51322
7086	28164	51317
7087	28168	51312
7088	28171	51308
7089	28176	51305
7090	28179	51299
7091	28183	51296
7092	28186	51291
7093	28190	51286
7094	28194	51281
7095	28197	51277
7096	28201	51272
7097	28204	51267
7098	28208	51263
7099	28212	51259
7100	28216	51256
7101	28220	51251
7102	28224	51248
7103	28228	51244
7104	28232	51239
7105	28236	51235
7106	28241	51233
7107	28246	51231
7108	28250	51226
7109	28254	51223
7110	28258	51219
7111	28261	51214
7112	28265	51209
7113	28268	51205
7114	28272	51200
7115	28276	51196
7116	28280	51192
7117	28283	51187
7118	28287	51182
7119	28291	51178
7120	28295	51174
7121	28298	51169
7122	28302	51165
7123	28306	51161
7124	28310	51156
7125	28313	51151
7126	28317	51147
7127	28323	51146
7128	28326	51142
7129	28330	51138
7130	28334	51134
7131	28339	51132
7132	28344	51129
7133	28348	51125
7134	28354	51126
7135	28358	51122
7136	28362	51118
7137	28366	51113
7138	28371	51110
7139	28375	51108
7140	28379	51104
7141	28383	51099
7142	28387	51095
7143	28392	51093
7144	28396	51089
7145	28401	51086
7146	28405	51083
7147	28408	51078
7148	28412	51074
7149	28416	51069
7150	28419	51064
7151	28423	51060
7152	28426	51055
7153	28430	51051
7154	28435	51048
7155	28439	51045
7156	28443	51040
7157	28446	51035
7158	28450	51031
7159	28454	51027
7160	28458	51023
7161	28462	51018
7162	28465	51014
7163	28469	51010
7164	28473	51006
7165	28477	51001
7166	28481	50997
7167	28484	50992
7168	28488	50989
7169	28492	50984
7170	28496	50980
7171	28499	50975
7172	28504	50972
7173	28507	50967
7174	28512	50964
7175	28515	50959
7176	28519	50955
7177	28523	50951
7178	28527	50947
7179	28531	50943
7180	28534	50938
7181	28538	50933
7182	28542	50929
7183	28546	50925
7184	28550	50922
7185	28554	50918
7186	28558	50914
7187	28562	50909
7188	28566	50905
7189	28570	50901
7190	28574	50897
7191	28577	50893
7192	28581	50888
7193	28584	50883
7194	28588	50879
7195	28592	50875
7196	28596	50871
7197	28601	50868
7198	28604	50863
7199	28608	50858
7200	28612	50855
7201	28616	50851
7202	28620	50847
7203	28624	50843
7204	28628	50840
7205	28632	50836
7206	28636	50831
7207	28640	50827
7208	28644	50823
7209	28648	50819
7210	28652	50815
7211	28655	50810
7212	28659	50806
7213	28662	50801
7214	28666	50797
7215	28670	50793
7216	28673	50788
7217	28677	50783
7218	28682	50780
7219	28685	50776
7220	28689	50771
7221	28694	50769
7222	28698	50766
7223	28702	50761
7224	28706	50757
7225	28710	50753
7226	28714	50750
7227	28717	50744
7228	28721	50740
7229	28725	50736
7230	28729	50732
7231	28732	50727
7232	28736	50722
7233	28739	50717
7234	28745	50717
7235	28749	50713
7236	28754	50710
7237	28758	50706
7238	28762	50702
7239	28766	50698
7240	28769	50693
7241	28776	50694
7242	28780	50690
7243	28783	50685
7244	28787	50681
7245	28793	50679
7246	28796	50675
7247	28800	50671
7248	28804	50667
7249	28808	50663
7250	28812	50660
7251	28816	50655
7252	28820	50651
7253	28824	50647
7254	28828	50643
7255	28831	50638
7256	28836	50634
7257	28840	50632
7258	28844	50628
7259	28848	50624
7260	28852	50620
7261	28856	50615
7262	28860	50611
7263	28863	50606
7264	28867	50602
7265	28871	50598
7266	28875	50594
7267	28880	50592
7268	28885	50590
7269	28889	50586
7270	28894	50583
7271	28898	50579
7272	28902	50576
7273	28906	50572
7274	28910	50568
7275	28915	50565
7276	28918	50560
7277	28921	50555
7278	28926	50552
7279	28930	50548
7280	28934	50544
7281	28937	50539
7282	28941	50536
7283	28946	50532
7284	28950	50529
7285	28955	50527
7286	28960	50524
7287	28964	50520
7288	28968	50516
7289	28971	50511
7290	28975	50507
7291	28979	50503
7292	28983	50499
7293	28987	50495
7294	28991	50492
7295	28996	50490
7296	29001	50486
7297	29004	50482
7298	29008	50477
7299	29012	50473
7300	29015	50468
7301	29019	50464
7302	29022	50459
7303	29027	50456
7304	29031	50451
7305	29034	50446
7306	29038	50442
7307	29042	50438
7308	29046	50434
7309	29049	50429
7310	29053	50425
7311	29058	50423
7312	29063	50420
7313	29067	50417
7314	29071	50412
7315	29075	50408
7316	29078	50404
7317	29082	50399
7318	29086	50396
7319	29090	50392
7320	29094	50387
7321	29098	50383
7322	29106	50387
7323	29111	50385
7324	29116	50382
7325	29120	50379
7326	29124	50373
7327	29127	50368
7328	29132	50366
7329	29136	50362
7330	29140	50358
7331	29144	50354
7332	29147	50350
7333	29152	50346
7334	29156	50342
7335	29160	50338
7336	29164	50335
7337	29168	50331
7338	29173	50329
7339	29177	50325
7340	29183	50324
7341	29188	50322
7342	29192	50318
7343	29196	50315
7344	29202	50313
7345	29206	50310
7346	29210	50306
7347	29215	50304
7348	29222	50305
7349	29225	50300
7350	29229	50295
7351	29232	50290
7352	29236	50286
7353	29240	50281
7354	29243	50276
7355	29247	50271
7356	29250	50267
7357	29254	50262
7358	29258	50258
7359	29262	50254
7360	29265	50250
7361	29269	50246
7362	29273	50241
7363	29277	50237
7364	29280	50232
7365	29285	50229
7366	29289	50225
7367	29293	50221
7368	29297	50217
7369	29301	50214
7370	29305	50210
7371	29309	50206
7372	29314	50203
7373	29318	50199
7374	29322	50195
7375	29326	50191
7376	29329	50186
7377	29333	50182
7378	29336	50177
7379	29340	50173
7380	29344	50168
7381	29347	50163
7382	29350	50158
7383	29353	50152
7384	29357	50148
7385	29360	50143
7386	29364	50139
7387	29368	50134
7388	29372	50130
7389	29376	50127
7390	29381	50124
7391	29385	50120
7392	29388	50115
7393	29392	50111
7394	29396	50107
7395	29400	50103
7396	29404	50099
7397	29408	50095
